"","Broad_Category","Archive_Date","District","sum"
"4143","Other","2025-10-31","Natrona School District 1",1
"4144","Other","2025-10-31","Sweetwater County School District 1",2
"4145","Other","2025-10-31","Weston County School District 1",1
"4146","Other","2025-11-07","Campbell County Scholl District 1",1
"4147","Other","2025-11-07","Fremont County School District 14",1
"4148","Other","2025-11-07","Goshen County School District 1",1
"4149","Other","2025-11-07","Natrona School District 1",1
"4150","Other","2025-11-07","Sweetwater County School District 1",6
"4151","Other","2025-11-07","Weston County School District 1",1
"4152","Other","2025-11-14","Fremont County School District 14",1
"4153","Other","2025-11-14","Natrona School District 1",1
"4154","Other","2025-11-14","Sweetwater County School District 1",6
"4155","Other","2025-11-14","Weston County School District 1",1
"4156","Other","2025-11-21","Campbell County Scholl District 1",1
"4157","Other","2025-11-21","Fremont County School District 14",1
"4158","Other","2025-11-21","Fremont County School District 6",1
"4159","Other","2025-11-21","Natrona School District 1",1
"4160","Other","2025-11-21","Sweetwater County School District 1",5
"4161","Other","2025-11-21","Weston County School District 1",1
"4162","Other","2025-11-28","Campbell County Scholl District 1",1
"4163","Other","2025-11-28","Fremont County School District 14",1
"4164","Other","2025-11-28","Fremont County School District 6",1
"4165","Other","2025-11-28","Natrona School District 1",1
"4166","Other","2025-11-28","Sweetwater County School District 1",5
"4167","Other","2025-11-28","Weston County School District 1",1
"4168","Other","2025-12-05","Campbell County Scholl District 1",1
"4169","Other","2025-12-05","Fremont County School District 14",1
"4170","Other","2025-12-05","Natrona School District 1",1
"4171","Other","2025-12-05","Sweetwater County School District 1",5
"4172","Other","2025-12-05","Weston County School District 1",1
"4173","Other","2025-12-12","Campbell County Scholl District 1",1
"4174","Other","2025-12-12","Fremont County School District 14",1
"4175","Other","2025-12-12","Natrona School District 1",1
"4176","Other","2025-12-12","Sweetwater County School District 1",5
"4177","Other","2025-12-12","Weston County School District 1",1
"4178","Other","2025-12-19","Fremont County School District 14",1
"4179","Other","2025-12-19","Natrona School District 1",1
"4180","Other","2025-12-19","Sweetwater County School District 1",5
"4181","Other","2025-12-19","Washakie County School District 1",1
"4182","Other","2025-12-19","Weston County School District 1",1
"4183","Other","2025-12-26","Fremont County School District 14",1
"4184","Other","2025-12-26","Natrona School District 1",1
"4185","Other","2025-12-26","Sweetwater County School District 1",5
"4186","Other","2025-12-26","Washakie County School District 1",1
"4187","Other","2025-12-26","Weston County School District 1",1
"4188","Other","2026-01-02","Fremont County School District 14",1
"4189","Other","2026-01-02","Natrona School District 1",1
"4190","Other","2026-01-02","Sweetwater County School District 1",5
"4191","Other","2026-01-02","Washakie County School District 1",1
"4192","Other","2026-01-02","Weston County School District 1",1
"4193","Other","2026-01-09","Fremont County School District 14",1
"4194","Other","2026-01-09","Natrona School District 1",1
"4195","Other","2026-01-09","Sweetwater County School District 1",5
"4196","Other","2026-01-09","Washakie County School District 1",1
"4197","Other","2026-01-09","Weston County School District 1",1
"4198","Other","2026-01-16","Big Horn School District 4",1
"4199","Other","2026-01-16","Fremont County School District 14",1
"4200","Other","2026-01-16","Johnson County School District 1",1
"4201","Other","2026-01-16","Natrona School District 1",1
"4202","Other","2026-01-16","Sweetwater County School District 1",5
"4203","Other","2026-01-16","Washakie County School District 1",1
"4204","Other","2026-01-16","Weston County School District 1",1
"4205","Other","2026-01-23","Big Horn School District 4",1
"4206","Other","2026-01-23","Campbell County Scholl District 1",1
"4207","Other","2026-01-23","Fremont County School District 14",1
"4208","Other","2026-01-23","Hot Springs County School District 1",1
"4209","Other","2026-01-23","Johnson County School District 1",1
"4210","Other","2026-01-23","Natrona School District 1",1
"4211","Other","2026-01-23","Sweetwater County School District 1",5
"4212","Other","2026-01-23","Washakie County School District 1",1
"4213","Other","2026-01-23","Weston County School District 1",1
"4214","Other","2026-01-30","Big Horn School District 4",1
"4215","Other","2026-01-30","Fremont County School District 14",1
"4216","Other","2026-01-30","Hot Springs County School District 1",2
"4217","Other","2026-01-30","Johnson County School District 1",2
"4218","Other","2026-01-30","Natrona School District 1",1
"4219","Other","2026-01-30","Sweetwater County School District 1",6
"4220","Other","2026-01-30","Washakie County School District 1",1
"4221","Other","2026-02-06","Big Horn School District 4",1
"4222","Other","2026-02-06","Campbell County Scholl District 1",1
"4223","Other","2026-02-06","Fremont County School District 14",1
"4224","Other","2026-02-06","Hot Springs County School District 1",1
"4225","Other","2026-02-06","Johnson County School District 1",1
"4226","Other","2026-02-06","Natrona School District 1",1
"4227","Other","2026-02-06","Park County School District 1",2
"4228","Other","2026-02-06","Park County School District 6",1
"4229","Other","2026-02-06","Sweetwater County School District 1",6
"4230","Other","2026-02-06","Washakie County School District 1",1
"4231","Other","2026-02-13","Big Horn School District 4",1
"4232","Other","2026-02-13","Fremont County School District 14",1
"4233","Other","2026-02-13","Hot Springs County School District 1",1
"4234","Other","2026-02-13","Johnson County School District 1",1
"4235","Other","2026-02-13","Natrona School District 1",1
"4236","Other","2026-02-13","Park County School District 1",2
"4237","Other","2026-02-13","Park County School District 6",1
"4238","Other","2026-02-13","Sweetwater County School District 1",6
"4239","Other","2026-02-13","Washakie County School District 1",1
"4240","Other","2026-02-20","Big Horn School District 4",1
"4241","Other","2026-02-20","Campbell County Scholl District 1",3
"4242","Other","2026-02-20","Fremont County School District 14",2
"4243","Other","2026-02-20","Hot Springs County School District 1",1
"4244","Other","2026-02-20","Johnson County School District 1",1
"4245","Other","2026-02-20","Natrona School District 1",1
"4246","Other","2026-02-20","Park County School District 1",2
"4247","Other","2026-02-20","Park County School District 6",1
"4248","Other","2026-02-20","Sweetwater County School District 1",7
"4249","Other","2026-02-20","Washakie County School District 1",2
"4250","Other","2026-02-27","Big Horn School District 4",1
"4251","Other","2026-02-27","Campbell County Scholl District 1",3
"4252","Other","2026-02-27","Fremont County School District 14",2
"4253","Other","2026-02-27","Johnson County School District 1",1
"4254","Other","2026-02-27","Natrona School District 1",1
"4255","Other","2026-02-27","Park County School District 1",2
"4256","Other","2026-02-27","Park County School District 6",1
"4257","Other","2026-02-27","Sweetwater County School District 1",7
"4258","Other","2026-02-27","Sweetwater County School District 2",1
"4259","Other","2026-02-27","Washakie County School District 1",2
"4260","Physical Education","2024-08-09","Carbon County School District 1",2
"4261","Physical Education","2024-08-09","Carbon County School District 2",2
"4262","Physical Education","2024-08-09","Sweetwater County School District 1",2
"4263","Physical Education","2024-08-16","Carbon County School District 1",1
"4264","Physical Education","2024-08-16","Carbon County School District 2",1
"4265","Physical Education","2024-08-16","Sweetwater County School District 1",1
"4266","Physical Education","2024-08-23","Carbon County School District 1",1
"4267","Physical Education","2024-08-23","Carbon County School District 2",1
"4268","Physical Education","2024-08-23","Sweetwater County School District 1",1
"4269","Physical Education","2024-08-30","Carbon County School District 1",1
"4270","Physical Education","2024-08-30","Sweetwater County School District 1",1
"4271","Physical Education","2024-09-06","Carbon County School District 1",1
"4272","Physical Education","2024-09-06","Sweetwater County School District 1",1
"4273","Physical Education","2024-09-13","Carbon County School District 1",1
"4274","Physical Education","2024-09-13","Sweetwater County School District 1",1
"4275","Physical Education","2024-09-20","Carbon County School District 1",1
"4276","Physical Education","2024-09-20","Sweetwater County School District 1",1
"4277","Physical Education","2024-09-27","Carbon County School District 1",1
"4278","Physical Education","2024-09-27","Sweetwater County School District 1",1
"4279","Physical Education","2024-10-04","Carbon County School District 1",1
"4280","Physical Education","2024-10-04","Sweetwater County School District 1",1
"4281","Physical Education","2024-10-11","Carbon County School District 1",1
"4282","Physical Education","2024-10-11","Sweetwater County School District 1",1
"4283","Physical Education","2024-10-18","Carbon County School District 1",1
"4284","Physical Education","2024-10-18","Sweetwater County School District 1",1
"4285","Physical Education","2024-10-25","Carbon County School District 1",1
"4286","Physical Education","2024-10-25","Sweetwater County School District 1",1
"4287","Physical Education","2024-11-01","Carbon County School District 1",1
"4288","Physical Education","2024-11-01","Sweetwater County School District 1",1
"4289","Physical Education","2024-11-08","Carbon County School District 1",1
"4290","Physical Education","2024-11-08","Sweetwater County School District 1",1
"4291","Physical Education","2024-11-15","Carbon County School District 1",1
"4292","Physical Education","2024-11-15","Sweetwater County School District 1",1
